fecha,incendio,lat,lon,elevacion,pendiente,ctc,cdc,ccc,SUSC,dist_vias,dist_vias_prin,tmax,tmean,precip,precip_3d,precip_7d,precip_30d,dias_sin_lluvia,viento_max,radiacion,et0,humedad_min,humedad_media
2019-07-11,0,3.4389655867780853,-76.60553776119686,1603.169677734375,24.95630645751953,1.0,3.0,4.0,8.0,148.55005717083486,148.55005717083486,21.811243784413918,18.213977378825223,12.093042613647556,27.29609286871377,48.49311911259984,240.3399490684031,3.680776563336216,10.330503317756204,19.626691625357147,3.5042520798226726,72.38971466630879,88.86851814731551
2025-06-21,0,3.327517412665955,-76.59106146149834,1389.86962890625,26.313447952270508,5.0,1.0,2.0,8.0,106.5811391337115,2087.0703351279776,24.24636551111676,19.607524957381706,6.711270076008513,9.782354343597,28.565780088330087,300.5246324260056,5.280296268655772,10.341559309813613,20.128848721021352,3.681619844380418,60.84970442924445,79.91218294339693
2022-09-20,0,3.3818315321031434,-76.61349778738341,1594.5999755859375,34.21827697753906,1.0,3.0,4.0,8.0,121.04389980913793,2662.4114253413545,20.87718642168269,17.385168720749938,13.442277739287018,41.996205258873864,89.58794482521441,300.28124206929056,1.4157217177455514,8.238335742901544,14.565639497968347,2.6574086601190325,70.42726171079678,90.94484511683842
2012-03-03,0,3.4617723406864993,-76.66670305882197,2271.130126953125,41.97630310058594,1.0,3.0,4.0,8.0,480.8820298113032,3233.736066936342,20.50976393032891,15.655831248349733,3.3351529410981584,8.737773176279498,44.010480940725394,272.5467275274007,3.6659388235607366,6.732969411780369,16.44625543531182,3.1227901458921288,67.3167013387056,84.49220316775492
2017-10-27,0,3.3006295487741286,-76.64672083062703,2501.34423828125,23.193668365478516,1.0,3.0,4.0,8.0,2201.9974816616964,8140.167833753001,16.67716799673295,13.080999221357267,39.318782898478936,99.03587075687044,183.21429814612762,755.2831347859512,0.006708367153070833,9.527997981292813,18.215878840725125,2.9599460550329915,77.47868708390125,92.13258300182018
2022-06-18,0,3.349849335465749,-76.48837049515109,952.415283203125,0.8354153037071228,5.0,1.0,2.0,8.0,1048.5106701433815,1728.8986265443623,23.55662804516114,20.3076826969009,20.474256990014386,104.11355980808074,237.91024518832285,766.6382687916858,0.0,8.003013290685118,17.38921654442182,3.249939734186272,73.50451993602763,87.00000000000034
2017-12-02,0,3.3245278800141853,-76.6570203970889,1945.0142822265625,50.68376922607422,3.0,2.0,3.0,8.0,1471.7834477109288,7903.960900136049,19.956138013588163,16.588530071869606,42.42904717563191,147.24696645002436,260.31154227163853,1057.8250169135072,0.0,8.598684010774306,11.727257743156297,1.9562775354229265,82.3938967577181,96.17539602922977
2018-08-20,0,3.344767995883866,-76.59086014034446,1234.0697021484375,7.247894287109375,5.0,1.0,2.0,8.0,0.6971541077068614,244.2981471305121,25.574569158160962,20.9419545884701,3.3889895491956756,11.337791519990812,37.87928289401013,276.24426759765316,3.824557865088549,8.562559485516424,24.255168250488023,4.442254215460636,58.63807061252654,78.80591928686079
2011-06-27,0,3.4059109127682055,-76.69596333355469,3173.0322265625,29.16583824157715,0.0,0.0,0.0,0.0,4561.381119812792,8489.306264410929,14.336792542956465,10.629723195362352,5.422386676406097,55.20111006574116,96.54442011820129,374.0110838701088,1.0403666644531595,4.369539990703271,11.14794466458597,2.0083955570381655,66.2129219708528,85.13218864194648
2025-11-13,0,3.4096951977823124,-76.54509707949947,968.523193359375,1.8904212713241577,5.0,1.0,1.0,7.0,18.44734531283152,142.79284300553564,25.99224610748183,21.809937698555434,19.62545666465858,46.51903409814404,109.97554470229134,460.648458392981,0.7432826787585557,7.323346467460607,18.414866685091308,3.4612471593412093,70.70982403911634,89.92316836794964
